Date,Close/Last,Volume,Open,High,Low
04/03/2019,$32.3967,16841573,$32.3733,$32.4667,$32.2633
04/02/2019,$32.3133,18817382,$32.5867,$32.77,$32.30
04/01/2019,$32.6067,24894053,$32.6567,$32.7867,$32.52
03/29/2019,$32.51,22317875,$32.53,$32.5567,$32.3467
03/28/2019,$32.3767,22977347,$32.53,$32.6233,$32.1767
03/27/2019,$32.4033,25253028,$32.7133,$32.9533,$32.32
03/26/2019,$32.7733,14837593,$32.7867,$32.95,$32.6767
03/25/2019,$32.7233,16063370,$32.60,$32.8733,$32.5433
03/22/2019,$32.76,19776323,$32.86,$33.1767,$32.6467
03/21/2019,$33.02,19629224,$32.75,$33.0433,$32.70
03/20/2019,$32.88,18567827,$33.0667,$33.1833,$32.8467
03/19/2019,$33.2833,16126331,$33.33,$33.4967,$33.19
03/18/2019,$33.22,16912943,$32.7667,$33.2567,$32.7533
03/15/2019,$32.8067,43799974,$32.76,$32.8368,$32.5333
03/14/2019,$32.74,14777374,$32.8033,$32.81,$32.53
03/13/2019,$33.01,16365218,$32.90,$33.1167,$32.7967
